ligand_id,file_prefix,label,train_test_split,atom_count,xsize,ysize,zsize,p_atom_count1,p_atom_count2,p_xsize,p_ysize,p_zsize
2fxu,2/refined_train_3dnn/2fxu,8.15,2,0,0,0,0,0,0,0,0,0
2fxv,2/refined_train_3dnn/2fxv,5.35,2,0,0,0,0,0,0,0,0,0
2fzc,2/refined_train_3dnn/2fzc,2.7,2,0,0,0,0,0,0,0,0,0
2fzg,2/refined_train_3dnn/2fzg,3.38,2,0,0,0,0,0,0,0,0,0
2fzk,2/refined_train_3dnn/2fzk,3.6,2,0,0,0,0,0,0,0,0,0
2g5u,2/refined_train_3dnn/2g5u,8.49,2,0,0,0,0,0,0,0,0,0
2g94,2/refined_train_3dnn/2g94,9.52,2,0,0,0,0,0,0,0,0,0
2gh9,2/refined_train_3dnn/2gh9,6.0,2,0,0,0,0,0,0,0,0,0
2gj5,2/refined_train_3dnn/2gj5,8.32,2,0,0,0,0,0,0,0,0,0
2gkl,2/refined_train_3dnn/2gkl,5.35,2,0,0,0,0,0,0,0,0,0
2gl0,2/refined_train_3dnn/2gl0,4.82,2,0,0,0,0,0,0,0,0,0
2gst,2/refined_train_3dnn/2gst,6.07,2,0,0,0,0,0,0,0,0,0
2gsu,2/refined_train_3dnn/2gsu,3.59,2,0,0,0,0,0,0,0,0,0
2gv7,2/refined_train_3dnn/2gv7,7.85,2,0,0,0,0,0,0,0,0,0
2gvj,2/refined_train_3dnn/2gvj,9.52,2,0,0,0,0,0,0,0,0,0
2gvv,2/refined_train_3dnn/2gvv,3.9,2,0,0,0,0,0,0,0,0,0
2gyi,2/refined_train_3dnn/2gyi,7.0,2,0,0,0,0,0,0,0,0,0
2gz2,2/refined_train_3dnn/2gz2,5.22,2,0,0,0,0,0,0,0,0,0
2gzl,2/refined_train_3dnn/2gzl,4.82,2,0,0,0,0,0,0,0,0,0
2h15,2/refined_train_3dnn/2h15,5.67,2,0,0,0,0,0,0,0,0,0
2h21,2/refined_train_3dnn/2h21,6.54,2,0,0,0,0,0,0,0,0,0
2h3e,2/refined_train_3dnn/2h3e,5.7,2,0,0,0,0,0,0,0,0,0
2h4g,2/refined_train_3dnn/2h4g,6.52,2,0,0,0,0,0,0,0,0,0
2h4k,2/refined_train_3dnn/2h4k,5.49,2,0,0,0,0,0,0,0,0,0
2h4n,2/refined_train_3dnn/2h4n,8.7,2,0,0,0,0,0,0,0,0,0
2h6b,2/refined_train_3dnn/2h6b,5.39,2,0,0,0,0,0,0,0,0,0
2h6t,2/refined_train_3dnn/2h6t,7.22,2,0,0,0,0,0,0,0,0,0
2ha2,2/refined_train_3dnn/2ha2,4.66,2,0,0,0,0,0,0,0,0,0
2ha3,2/refined_train_3dnn/2ha3,3.03,2,0,0,0,0,0,0,0,0,0
2ha6,2/refined_train_3dnn/2ha6,4.32,2,0,0,0,0,0,0,0,0,0
2hah,2/refined_train_3dnn/2hah,8.0,2,0,0,0,0,0,0,0,0,0
2haw,2/refined_train_3dnn/2haw,4.92,2,0,0,0,0,0,0,0,0,0
2hb3,2/refined_train_3dnn/2hb3,11.35,2,0,0,0,0,0,0,0,0,0
2hhn,2/refined_train_3dnn/2hhn,7.49,2,0,0,0,0,0,0,0,0,0
2hjb,2/refined_train_3dnn/2hjb,4.39,2,0,0,0,0,0,0,0,0,0
2hkf,2/refined_train_3dnn/2hkf,6.38,2,0,0,0,0,0,0,0,0,0
2hl4,2/refined_train_3dnn/2hl4,7.64,2,0,0,0,0,0,0,0,0,0
2hmu,2/refined_train_3dnn/2hmu,7.7,2,0,0,0,0,0,0,0,0,0
2hmv,2/refined_train_3dnn/2hmv,7.7,2,0,0,0,0,0,0,0,0,0
2hnc,2/refined_train_3dnn/2hnc,7.22,2,0,0,0,0,0,0,0,0,0
2hnx,2/refined_train_3dnn/2hnx,7.08,2,0,0,0,0,0,0,0,0,0
2hoc,2/refined_train_3dnn/2hoc,9.52,2,0,0,0,0,0,0,0,0,0
2hu6,2/refined_train_3dnn/2hu6,3.81,2,0,0,0,0,0,0,0,0,0
2hxm,2/refined_train_3dnn/2hxm,5.22,2,0,0,0,0,0,0,0,0,0
2hzy,2/refined_train_3dnn/2hzy,7.39,2,0,0,0,0,0,0,0,0,0
2i0a,2/refined_train_3dnn/2i0a,11.4,2,0,0,0,0,0,0,0,0,0
2i19,2/refined_train_3dnn/2i19,7.8,2,0,0,0,0,0,0,0,0,0
2i2c,2/refined_train_3dnn/2i2c,4.7,2,0,0,0,0,0,0,0,0,0
2i3h,2/refined_train_3dnn/2i3h,7.4,2,0,0,0,0,0,0,0,0,0
2i3i,2/refined_train_3dnn/2i3i,7.3,2,0,0,0,0,0,0,0,0,0
2i4j,2/refined_train_3dnn/2i4j,6.16,2,0,0,0,0,0,0,0,0,0
2i4v,2/refined_train_3dnn/2i4v,11.2,2,0,0,0,0,0,0,0,0,0
2i4w,2/refined_train_3dnn/2i4w,11.59,2,0,0,0,0,0,0,0,0,0
2i4x,2/refined_train_3dnn/2i4x,11.72,2,0,0,0,0,0,0,0,0,0
2i4z,2/refined_train_3dnn/2i4z,5.7,2,0,0,0,0,0,0,0,0,0
2i6b,2/refined_train_3dnn/2i6b,7.17,2,0,0,0,0,0,0,0,0,0
2i80,2/refined_train_3dnn/2i80,5.4,2,0,0,0,0,0,0,0,0,0
2idw,2/refined_train_3dnn/2idw,8.89,2,0,0,0,0,0,0,0,0,0
2ihj,2/refined_train_3dnn/2ihj,4.59,2,0,0,0,0,0,0,0,0,0
2ihq,2/refined_train_3dnn/2ihq,8.49,2,0,0,0,0,0,0,0,0,0
2iko,2/refined_train_3dnn/2iko,5.45,2,0,0,0,0,0,0,0,0,0
2isw,2/refined_train_3dnn/2isw,7.43,2,0,0,0,0,0,0,0,0,0
2iuz,2/refined_train_3dnn/2iuz,5.55,2,0,0,0,0,0,0,0,0,0
2j27,2/refined_train_3dnn/2j27,3.52,2,0,0,0,0,0,0,0,0,0
2j2u,2/refined_train_3dnn/2j2u,7.33,2,0,0,0,0,0,0,0,0,0
2j47,2/refined_train_3dnn/2j47,5.41,2,0,0,0,0,0,0,0,0,0
2j4i,2/refined_train_3dnn/2j4i,9.0,2,0,0,0,0,0,0,0,0,0
2j62,2/refined_train_3dnn/2j62,11.34,2,0,0,0,0,0,0,0,0,0
2j75,2/refined_train_3dnn/2j75,6.65,2,0,0,0,0,0,0,0,0,0
2j77,2/refined_train_3dnn/2j77,4.89,2,0,0,0,0,0,0,0,0,0
2j79,2/refined_train_3dnn/2j79,5.96,2,0,0,0,0,0,0,0,0,0
2j7b,2/refined_train_3dnn/2j7b,6.62,2,0,0,0,0,0,0,0,0,0
2j7d,2/refined_train_3dnn/2j7d,7.13,2,0,0,0,0,0,0,0,0,0
2j7e,2/refined_train_3dnn/2j7e,7.32,2,0,0,0,0,0,0,0,0,0
2j7f,2/refined_train_3dnn/2j7f,6.35,2,0,0,0,0,0,0,0,0,0
2j7g,2/refined_train_3dnn/2j7g,7.0,2,0,0,0,0,0,0,0,0,0
2j95,2/refined_train_3dnn/2j95,8.4,2,0,0,0,0,0,0,0,0,0
2jdm,2/refined_train_3dnn/2jdm,5.4,2,0,0,0,0,0,0,0,0,0
2jdp,2/refined_train_3dnn/2jdp,6.6,2,0,0,0,0,0,0,0,0,0
2jdu,2/refined_train_3dnn/2jdu,6.72,2,0,0,0,0,0,0,0,0,0
2jew,2/refined_train_3dnn/2jew,6.69,2,0,0,0,0,0,0,0,0,0
2jf4,2/refined_train_3dnn/2jf4,8.15,2,0,0,0,0,0,0,0,0,0
2jg0,2/refined_train_3dnn/2jg0,7.82,2,0,0,0,0,0,0,0,0,0
2jgs,2/refined_train_3dnn/2jgs,6.62,2,0,0,0,0,0,0,0,0,0
2jh5,2/refined_train_3dnn/2jh5,6.44,2,0,0,0,0,0,0,0,0,0
2jh6,2/refined_train_3dnn/2jh6,7.77,2,0,0,0,0,0,0,0,0,0
2jiw,2/refined_train_3dnn/2jiw,4.59,2,0,0,0,0,0,0,0,0,0
2jjb,2/refined_train_3dnn/2jjb,7.92,2,0,0,0,0,0,0,0,0,0
2jke,2/refined_train_3dnn/2jke,4.23,2,0,0,0,0,0,0,0,0,0
2jkh,2/refined_train_3dnn/2jkh,8.05,2,0,0,0,0,0,0,0,0,0
2jxr,2/refined_train_3dnn/2jxr,7.05,2,0,0,0,0,0,0,0,0,0
2mas,2/refined_train_3dnn/2mas,7.52,2,0,0,0,0,0,0,0,0,0
2nmx,2/refined_train_3dnn/2nmx,5.57,2,0,0,0,0,0,0,0,0,0
2nmz,2/refined_train_3dnn/2nmz,8.37,2,0,0,0,0,0,0,0,0,0
2nn1,2/refined_train_3dnn/2nn1,5.82,2,0,0,0,0,0,0,0,0,0
2nn7,2/refined_train_3dnn/2nn7,6.52,2,0,0,0,0,0,0,0,0,0
2nnd,2/refined_train_3dnn/2nnd,6.06,2,0,0,0,0,0,0,0,0,0
2nsj,2/refined_train_3dnn/2nsj,4.79,2,0,0,0,0,0,0,0,0,0
2nt7,2/refined_train_3dnn/2nt7,6.52,2,0,0,0,0,0,0,0,0,0
2nta,2/refined_train_3dnn/2nta,4.8,2,0,0,0,0,0,0,0,0,0
2o0u,2/refined_train_3dnn/2o0u,5.49,2,0,0,0,0,0,0,0,0,0
2o4j,2/refined_train_3dnn/2o4j,10.1,2,0,0,0,0,0,0,0,0,0
2o4l,2/refined_train_3dnn/2o4l,9.22,2,0,0,0,0,0,0,0,0,0
2o4n,2/refined_train_3dnn/2o4n,7.82,2,0,0,0,0,0,0,0,0,0
2o4r,2/refined_train_3dnn/2o4r,9.4,2,0,0,0,0,0,0,0,0,0
2o4z,2/refined_train_3dnn/2o4z,6.25,2,0,0,0,0,0,0,0,0,0
2o8h,2/refined_train_3dnn/2o8h,7.6,2,0,0,0,0,0,0,0,0,0
2oag,2/refined_train_3dnn/2oag,8.47,2,0,0,0,0,0,0,0,0,0
2oc2,2/refined_train_3dnn/2oc2,8.52,2,0,0,0,0,0,0,0,0,0
2ogy,2/refined_train_3dnn/2ogy,4.48,2,0,0,0,0,0,0,0,0,0
2oi0,2/refined_train_3dnn/2oi0,7.55,2,0,0,0,0,0,0,0,0,0
2ojg,2/refined_train_3dnn/2ojg,5.64,2,0,0,0,0,0,0,0,0,0
2ojj,2/refined_train_3dnn/2ojj,8.7,2,0,0,0,0,0,0,0,0,0
2olb,2/refined_train_3dnn/2olb,5.54,2,0,0,0,0,0,0,0,0,0
2ole,2/refined_train_3dnn/2ole,7.25,2,0,0,0,0,0,0,0,0,0
2on6,2/refined_train_3dnn/2on6,6.76,2,0,0,0,0,0,0,0,0,0
2ot1,2/refined_train_3dnn/2ot1,4.0,2,0,0,0,0,0,0,0,0,0
2ovv,2/refined_train_3dnn/2ovv,7.92,2,0,0,0,0,0,0,0,0,0
2ovy,2/refined_train_3dnn/2ovy,8.4,2,0,0,0,0,0,0,0,0,0
2oxd,2/refined_train_3dnn/2oxd,6.82,2,0,0,0,0,0,0,0,0,0
2oxn,2/refined_train_3dnn/2oxn,7.44,2,0,0,0,0,0,0,0,0,0
2oxx,2/refined_train_3dnn/2oxx,6.7,2,0,0,0,0,0,0,0,0,0
2oxy,2/refined_train_3dnn/2oxy,6.52,2,0,0,0,0,0,0,0,0,0
2oym,2/refined_train_3dnn/2oym,5.0,2,0,0,0,0,0,0,0,0,0
2p09,2/refined_train_3dnn/2p09,6.35,2,0,0,0,0,0,0,0,0,0
2p16,2/refined_train_3dnn/2p16,10.1,2,0,0,0,0,0,0,0,0,0
2p2a,2/refined_train_3dnn/2p2a,6.12,2,0,0,0,0,0,0,0,0,0
2p3a,2/refined_train_3dnn/2p3a,7.96,2,0,0,0,0,0,0,0,0,0
2p3b,2/refined_train_3dnn/2p3b,8.48,2,0,0,0,0,0,0,0,0,0
2p3c,2/refined_train_3dnn/2p3c,7.62,2,0,0,0,0,0,0,0,0,0
2p3i,2/refined_train_3dnn/2p3i,3.48,2,0,0,0,0,0,0,0,0,0
2p4j,2/refined_train_3dnn/2p4j,8.96,2,0,0,0,0,0,0,0,0,0
2p4s,2/refined_train_3dnn/2p4s,9.51,2,0,0,0,0,0,0,0,0,0
2p53,2/refined_train_3dnn/2p53,7.46,2,0,0,0,0,0,0,0,0,0
2p7a,2/refined_train_3dnn/2p7a,6.1,2,0,0,0,0,0,0,0,0,0
2p7g,2/refined_train_3dnn/2p7g,6.53,2,0,0,0,0,0,0,0,0,0
2p7z,2/refined_train_3dnn/2p7z,6.58,2,0,0,0,0,0,0,0,0,0
2p95,2/refined_train_3dnn/2p95,9.37,2,0,0,0,0,0,0,0,0,0
2pcp,2/refined_train_3dnn/2pcp,8.7,2,0,0,0,0,0,0,0,0,0
2pgz,2/refined_train_3dnn/2pgz,5.74,2,0,0,0,0,0,0,0,0,0
2pk5,2/refined_train_3dnn/2pk5,10.7,2,0,0,0,0,0,0,0,0,0
2pk6,2/refined_train_3dnn/2pk6,10.89,2,0,0,0,0,0,0,0,0,0
2pou,2/refined_train_3dnn/2pou,7.42,2,0,0,0,0,0,0,0,0,0
2pov,2/refined_train_3dnn/2pov,7.12,2,0,0,0,0,0,0,0,0,0
2pow,2/refined_train_3dnn/2pow,7.2,2,0,0,0,0,0,0,0,0,0
2pq9,2/refined_train_3dnn/2pq9,8.11,2,0,0,0,0,0,0,0,0,0
2pqb,2/refined_train_3dnn/2pqb,7.2,2,0,0,0,0,0,0,0,0,0
2pqc,2/refined_train_3dnn/2pqc,5.74,2,0,0,0,0,0,0,0,0,0
2pql,2/refined_train_3dnn/2pql,7.28,2,0,0,0,0,0,0,0,0,0
2psu,2/refined_train_3dnn/2psu,7.62,2,0,0,0,0,0,0,0,0,0
2psv,2/refined_train_3dnn/2psv,7.24,2,0,0,0,0,0,0,0,0,0
2ptz,2/refined_train_3dnn/2ptz,7.82,2,0,0,0,0,0,0,0,0,0
2pu1,2/refined_train_3dnn/2pu1,5.85,2,0,0,0,0,0,0,0,0,0
2pu2,2/refined_train_3dnn/2pu2,4.43,2,0,0,0,0,0,0,0,0,0
2pv1,2/refined_train_3dnn/2pv1,7.14,2,0,0,0,0,0,0,0,0,0
2pvh,2/refined_train_3dnn/2pvh,6.59,2,0,0,0,0,0,0,0,0,0
2pvk,2/refined_train_3dnn/2pvk,8.3,2,0,0,0,0,0,0,0,0,0
2pvl,2/refined_train_3dnn/2pvl,7.62,2,0,0,0,0,0,0,0,0,0
2pvm,2/refined_train_3dnn/2pvm,6.44,2,0,0,0,0,0,0,0,0,0
2pwc,2/refined_train_3dnn/2pwc,6.57,2,0,0,0,0,0,0,0,0,0
2pwd,2/refined_train_3dnn/2pwd,4.4,2,0,0,0,0,0,0,0,0,0
2py4,2/refined_train_3dnn/2py4,6.7,2,0,0,0,0,0,0,0,0,0
2pym,2/refined_train_3dnn/2pym,6.82,2,0,0,0,0,0,0,0,0,0
2pyn,2/refined_train_3dnn/2pyn,7.57,2,0,0,0,0,0,0,0,0,0
2pyy,2/refined_train_3dnn/2pyy,4.6,2,0,0,0,0,0,0,0,0,0
2q1q,2/refined_train_3dnn/2q1q,8.15,2,0,0,0,0,0,0,0,0,0
2q2a,2/refined_train_3dnn/2q2a,7.41,2,0,0,0,0,0,0,0,0,0
2q38,2/refined_train_3dnn/2q38,5.23,2,0,0,0,0,0,0,0,0,0
2q54,2/refined_train_3dnn/2q54,9.01,2,0,0,0,0,0,0,0,0,0
2q55,2/refined_train_3dnn/2q55,8.69,2,0,0,0,0,0,0,0,0,0
2q5k,2/refined_train_3dnn/2q5k,11.3,2,0,0,0,0,0,0,0,0,0
2q63,2/refined_train_3dnn/2q63,7.18,2,0,0,0,0,0,0,0,0,0
2q64,2/refined_train_3dnn/2q64,8.52,2,0,0,0,0,0,0,0,0,0
2q6f,2/refined_train_3dnn/2q6f,5.44,2,0,0,0,0,0,0,0,0,0
2q7q,2/refined_train_3dnn/2q7q,5.3,2,0,0,0,0,0,0,0,0,0
2q88,2/refined_train_3dnn/2q88,5.8,2,0,0,0,0,0,0,0,0,0
2q89,2/refined_train_3dnn/2q89,6.3,2,0,0,0,0,0,0,0,0,0
2q8h,2/refined_train_3dnn/2q8h,3.0,2,0,0,0,0,0,0,0,0,0
2q8m,2/refined_train_3dnn/2q8m,4.03,2,0,0,0,0,0,0,0,0,0
2q8z,2/refined_train_3dnn/2q8z,5.68,2,0,0,0,0,0,0,0,0,0
2qbs,2/refined_train_3dnn/2qbs,6.68,2,0,0,0,0,0,0,0,0,0
2qbu,2/refined_train_3dnn/2qbu,6.19,2,0,0,0,0,0,0,0,0,0
2qci,2/refined_train_3dnn/2qci,8.34,2,0,0,0,0,0,0,0,0,0
2qd6,2/refined_train_3dnn/2qd6,8.68,2,0,0,0,0,0,0,0,0,0
2qd7,2/refined_train_3dnn/2qd7,9.1,2,0,0,0,0,0,0,0,0,0
2qd8,2/refined_train_3dnn/2qd8,9.07,2,0,0,0,0,0,0,0,0,0
2qdt,2/refined_train_3dnn/2qdt,5.19,2,0,0,0,0,0,0,0,0,0
2qg0,2/refined_train_3dnn/2qg0,5.72,2,0,0,0,0,0,0,0,0,0
2qg2,2/refined_train_3dnn/2qg2,5.4,2,0,0,0,0,0,0,0,0,0
2qhy,2/refined_train_3dnn/2qhy,7.48,2,0,0,0,0,0,0,0,0,0
2qhz,2/refined_train_3dnn/2qhz,7.28,2,0,0,0,0,0,0,0,0,0
2qi0,2/refined_train_3dnn/2qi0,7.38,2,0,0,0,0,0,0,0,0,0
2qi1,2/refined_train_3dnn/2qi1,7.3,2,0,0,0,0,0,0,0,0,0
2qi3,2/refined_train_3dnn/2qi3,10.2,2,0,0,0,0,0,0,0,0,0
2qi4,2/refined_train_3dnn/2qi4,10.44,2,0,0,0,0,0,0,0,0,0
2qi5,2/refined_train_3dnn/2qi5,10.85,2,0,0,0,0,0,0,0,0,0
2qi6,2/refined_train_3dnn/2qi6,10.57,2,0,0,0,0,0,0,0,0,0
2qi7,2/refined_train_3dnn/2qi7,10.21,2,0,0,0,0,0,0,0,0,0
2qm9,2/refined_train_3dnn/2qm9,7.77,2,0,0,0,0,0,0,0,0,0
2qmg,2/refined_train_3dnn/2qmg,9.15,2,0,0,0,0,0,0,0,0,0
2qnn,2/refined_train_3dnn/2qnn,7.15,2,0,0,0,0,0,0,0,0,0
2qnp,2/refined_train_3dnn/2qnp,6.41,2,0,0,0,0,0,0,0,0,0
2qpu,2/refined_train_3dnn/2qpu,3.6,2,0,0,0,0,0,0,0,0,0
2qrk,2/refined_train_3dnn/2qrk,4.26,2,0,0,0,0,0,0,0,0,0
2qrl,2/refined_train_3dnn/2qrl,4.0,2,0,0,0,0,0,0,0,0,0
2qta,2/refined_train_3dnn/2qta,5.76,2,0,0,0,0,0,0,0,0,0
2qtg,2/refined_train_3dnn/2qtg,5.08,2,0,0,0,0,0,0,0,0,0
2qtn,2/refined_train_3dnn/2qtn,3.42,2,0,0,0,0,0,0,0,0,0
2qtt,2/refined_train_3dnn/2qtt,4.32,2,0,0,0,0,0,0,0,0,0
2qwb,2/refined_train_3dnn/2qwb,2.74,2,0,0,0,0,0,0,0,0,0
2qwd,2/refined_train_3dnn/2qwd,4.85,2,0,0,0,0,0,0,0,0,0
2qwe,2/refined_train_3dnn/2qwe,7.48,2,0,0,0,0,0,0,0,0,0
2qwf,2/refined_train_3dnn/2qwf,5.67,2,0,0,0,0,0,0,0,0,0
2qzr,2/refined_train_3dnn/2qzr,7.26,2,0,0,0,0,0,0,0,0,0
2r0z,2/refined_train_3dnn/2r0z,5.47,2,0,0,0,0,0,0,0,0,0
2r1y,2/refined_train_3dnn/2r1y,4.51,2,0,0,0,0,0,0,0,0,0
2r23,2/refined_train_3dnn/2r23,3.72,2,0,0,0,0,0,0,0,0,0
2r2m,2/refined_train_3dnn/2r2m,7.33,2,0,0,0,0,0,0,0,0,0
2r2w,2/refined_train_3dnn/2r2w,4.47,2,0,0,0,0,0,0,0,0,0
2r38,2/refined_train_3dnn/2r38,7.44,2,0,0,0,0,0,0,0,0,0
2r3t,2/refined_train_3dnn/2r3t,5.85,2,0,0,0,0,0,0,0,0,0
2r3w,2/refined_train_3dnn/2r3w,6.89,2,0,0,0,0,0,0,0,0,0
2r43,2/refined_train_3dnn/2r43,6.0,2,0,0,0,0,0,0,0,0,0
2r58,2/refined_train_3dnn/2r58,2.0,2,0,0,0,0,0,0,0,0,0
2r59,2/refined_train_3dnn/2r59,8.19,2,0,0,0,0,0,0,0,0,0
2r5a,2/refined_train_3dnn/2r5a,2.6,2,0,0,0,0,0,0,0,0,0
2r5p,2/refined_train_3dnn/2r5p,8.48,2,0,0,0,0,0,0,0,0,0
2r75,2/refined_train_3dnn/2r75,6.15,2,0,0,0,0,0,0,0,0,0
2r9x,2/refined_train_3dnn/2r9x,4.85,2,0,0,0,0,0,0,0,0,0
2ra0,2/refined_train_3dnn/2ra0,7.8,2,0,0,0,0,0,0,0,0,0
2ra6,2/refined_train_3dnn/2ra6,4.52,2,0,0,0,0,0,0,0,0,0
2rcb,2/refined_train_3dnn/2rcb,6.79,2,0,0,0,0,0,0,0,0,0
2rcn,2/refined_train_3dnn/2rcn,6.0,2,0,0,0,0,0,0,0,0,0
2rd6,2/refined_train_3dnn/2rd6,8.3,2,0,0,0,0,0,0,0,0,0
2reg,2/refined_train_3dnn/2reg,5.64,2,0,0,0,0,0,0,0,0,0
2rfh,2/refined_train_3dnn/2rfh,6.82,2,0,0,0,0,0,0,0,0,0
2ri9,2/refined_train_3dnn/2ri9,3.22,2,0,0,0,0,0,0,0,0,0
2rin,2/refined_train_3dnn/2rin,4.0,2,0,0,0,0,0,0,0,0,0
2rio,2/refined_train_3dnn/2rio,4.69,2,0,0,0,0,0,0,0,0,0
2rk8,2/refined_train_3dnn/2rk8,3.64,2,0,0,0,0,0,0,0,0,0
2rka,2/refined_train_3dnn/2rka,3.0,2,0,0,0,0,0,0,0,0,0
2rkd,2/refined_train_3dnn/2rkd,2.72,2,0,0,0,0,0,0,0,0,0
2rke,2/refined_train_3dnn/2rke,4.08,2,0,0,0,0,0,0,0,0,0
2rkf,2/refined_train_3dnn/2rkf,9.08,2,0,0,0,0,0,0,0,0,0
2rkg,2/refined_train_3dnn/2rkg,8.09,2,0,0,0,0,0,0,0,0,0
2rkm,2/refined_train_3dnn/2rkm,3.9,2,0,0,0,0,0,0,0,0,0
2sim,2/refined_train_3dnn/2sim,3.42,2,0,0,0,0,0,0,0,0,0
2std,2/refined_train_3dnn/2std,9.85,2,0,0,0,0,0,0,0,0,0
2tmn,2/refined_train_3dnn/2tmn,5.89,2,0,0,0,0,0,0,0,0,0
2tpi,2/refined_train_3dnn/2tpi,4.31,2,0,0,0,0,0,0,0,0,0
2usn,2/refined_train_3dnn/2usn,6.51,2,0,0,0,0,0,0,0,0,0
2uwd,2/refined_train_3dnn/2uwd,8.35,2,0,0,0,0,0,0,0,0,0
2uwl,2/refined_train_3dnn/2uwl,8.4,2,0,0,0,0,0,0,0,0,0
2uwo,2/refined_train_3dnn/2uwo,8.7,2,0,0,0,0,0,0,0,0,0
2uwp,2/refined_train_3dnn/2uwp,6.81,2,0,0,0,0,0,0,0,0,0
2uxi,2/refined_train_3dnn/2uxi,7.3,2,0,0,0,0,0,0,0,0,0
2uxz,2/refined_train_3dnn/2uxz,8.48,2,0,0,0,0,0,0,0,0,0
2uy0,2/refined_train_3dnn/2uy0,6.92,2,0,0,0,0,0,0,0,0,0
2uy3,2/refined_train_3dnn/2uy3,3.22,2,0,0,0,0,0,0,0,0,0
2uy4,2/refined_train_3dnn/2uy4,4.68,2,0,0,0,0,0,0,0,0,0
2uy5,2/refined_train_3dnn/2uy5,5.49,2,0,0,0,0,0,0,0,0,0
2uyn,2/refined_train_3dnn/2uyn,2.7,2,0,0,0,0,0,0,0,0,0
2uyq,2/refined_train_3dnn/2uyq,5.68,2,0,0,0,0,0,0,0,0,0
2uz9,2/refined_train_3dnn/2uz9,5.71,2,0,0,0,0,0,0,0,0,0
2v25,2/refined_train_3dnn/2v25,5.72,2,0,0,0,0,0,0,0,0,0
2v2c,2/refined_train_3dnn/2v2c,3.41,2,0,0,0,0,0,0,0,0,0
2v2h,2/refined_train_3dnn/2v2h,3.77,2,0,0,0,0,0,0,0,0,0
2v2q,2/refined_train_3dnn/2v2q,4.15,2,0,0,0,0,0,0,0,0,0
2v2v,2/refined_train_3dnn/2v2v,4.07,2,0,0,0,0,0,0,0,0,0
2v3d,2/refined_train_3dnn/2v3d,3.94,2,0,0,0,0,0,0,0,0,0
2v3u,2/refined_train_3dnn/2v3u,3.0,2,0,0,0,0,0,0,0,0,0
2v54,2/refined_train_3dnn/2v54,4.6,2,0,0,0,0,0,0,0,0,0
2v58,2/refined_train_3dnn/2v58,9.09,2,0,0,0,0,0,0,0,0,0
2v59,2/refined_train_3dnn/2v59,7.74,2,0,0,0,0,0,0,0,0,0
2v88,2/refined_train_3dnn/2v88,4.09,2,0,0,0,0,0,0,0,0,0
2v8w,2/refined_train_3dnn/2v8w,6.82,2,0,0,0,0,0,0,0,0,0
2v95,2/refined_train_3dnn/2v95,8.3,2,0,0,0,0,0,0,0,0,0
2vb8,2/refined_train_3dnn/2vb8,4.6,2,0,0,0,0,0,0,0,0,0
2vba,2/refined_train_3dnn/2vba,4.6,2,0,0,0,0,0,0,0,0,0
2vc9,2/refined_train_3dnn/2vc9,8.44,2,0,0,0,0,0,0,0,0,0
2ves,2/refined_train_3dnn/2ves,7.7,2,0,0,0,0,0,0,0,0,0
2vfk,2/refined_train_3dnn/2vfk,3.71,2,0,0,0,0,0,0,0,0,0
2vh0,2/refined_train_3dnn/2vh0,8.51,2,0,0,0,0,0,0,0,0,0
2vh6,2/refined_train_3dnn/2vh6,9.7,2,0,0,0,0,0,0,0,0,0
2vhj,2/refined_train_3dnn/2vhj,3.9,2,0,0,0,0,0,0,0,0,0
2vj8,2/refined_train_3dnn/2vj8,8.7,2,0,0,0,0,0,0,0,0,0
2vjx,2/refined_train_3dnn/2vjx,4.96,2,0,0,0,0,0,0,0,0,0
2vk6,2/refined_train_3dnn/2vk6,5.3,2,0,0,0,0,0,0,0,0,0
2vl4,2/refined_train_3dnn/2vl4,6.01,2,0,0,0,0,0,0,0,0,0
2vmd,2/refined_train_3dnn/2vmd,3.02,2,0,0,0,0,0,0,0,0,0
2vmf,2/refined_train_3dnn/2vmf,5.85,2,0,0,0,0,0,0,0,0,0
2vnp,2/refined_train_3dnn/2vnp,9.92,2,0,0,0,0,0,0,0,0,0
2vnt,2/refined_train_3dnn/2vnt,8.0,2,0,0,0,0,0,0,0,0,0
2vo4,2/refined_train_3dnn/2vo4,4.94,2,0,0,0,0,0,0,0,0,0
2vo5,2/refined_train_3dnn/2vo5,4.89,2,0,0,0,0,0,0,0,0,0
2vot,2/refined_train_3dnn/2vot,7.14,2,0,0,0,0,0,0,0,0,0
2vpe,2/refined_train_3dnn/2vpe,4.94,2,0,0,0,0,0,0,0,0,0
2vpn,2/refined_train_3dnn/2vpn,6.72,2,0,0,0,0,0,0,0,0,0
2vpo,2/refined_train_3dnn/2vpo,5.42,2,0,0,0,0,0,0,0,0,0
2vqt,2/refined_train_3dnn/2vqt,6.0,2,0,0,0,0,0,0,0,0,0
2vrj,2/refined_train_3dnn/2vrj,6.3,2,0,0,0,0,0,0,0,0,0
2vsl,2/refined_train_3dnn/2vsl,8.4,2,0,0,0,0,0,0,0,0,0
2vt3,2/refined_train_3dnn/2vt3,4.15,2,0,0,0,0,0,0,0,0,0
2vuk,2/refined_train_3dnn/2vuk,3.9,2,0,0,0,0,0,0,0,0,0
2vvc,2/refined_train_3dnn/2vvc,8.52,2,0,0,0,0,0,0,0,0,0
